numSell,exposure,drawdown,winLoss,value,delay,fast,slow,sig
31,0.40421303656597773,-0.2804223647003757,2.875,13990.340406000008,3,6,26,3
16,0.28974562798092207,-0.23847417456306708,3.0,12433.790052000008,4,6,26,3
5,0.22456279809220986,-0.31581328010565024,0.0,7389.079769999999,5,6,26,3
45,0.4980127186009539,-0.2831215713111468,4.0,16770.440242,1,8,26,3
44,0.5075516693163752,-0.23748016620269582,2.6666666666666665,16544.248938999997,2,8,26,3
38,0.4435612082670906,-0.22505793246511807,4.428571428571429,19805.21453099999,3,8,26,3
16,0.36446740858505566,-0.16007057647165834,3.0,18996.49965500001,4,8,26,3
8,0.37241653418124004,-0.14328688710673057,1.6666666666666667,12836.17066,5,8,26,3
46,0.505564387917329,-0.28620917724413647,3.1818181818181817,15848.228288999993,1,10,26,3
45,0.505564387917329,-0.20038182403538812,3.5,18994.028995,2,10,26,3
40,0.5222575516693164,-0.20655620285395052,3.0,19324.534040999995,3,10,26,3
21,0.3537360890302067,-0.18325669593654345,4.25,15427.800437,4,10,26,3
13,0.35453100158982515,-0.22909146031536712,1.6,12021.870049999996,5,10,26,3
47,0.5123211446740858,-0.2856205450320753,2.6153846153846154,17024.58914300002,1,12,26,3
45,0.5234499205087441,-0.20821220441674543,3.090909090909091,20867.639897999994,2,12,26,3
37,0.5151033386327504,-0.19898826000368303,3.625,19554.000294000005,3,12,26,3
25,0.4133545310015898,-0.18998519599653402,4.0,19506.090155999995,4,12,26,3
11,0.5286168521462639,-0.3350205923540366,4.5,13287.47916499999,5,12,26,3
45,0.5214626391096979,-0.28494952783174066,3.090909090909091,16342.579898999998,1,14,26,3
45,0.5091414944356121,-0.21397316219785312,3.090909090909091,18768.21083899999,2,14,26,3
40,0.4956279809220986,-0.23131344372770224,3.0,21954.59000199999,3,14,26,3
18,0.3918918918918919,-0.26856149528630563,2.6,14579.909959000002,4,14,26,3
9,0.31717011128775835,-0.2522137571846459,2.0,14302.829508999997,5,14,26,3
47,0.5019872813990461,-0.2617428566307443,2.6153846153846154,15291.999199999984,1,16,26,3
46,0.5095389507154213,-0.23598891398452787,2.8333333333333335,16093.368984999992,2,16,26,3
37,0.4980127186009539,-0.18209309625841852,4.285714285714286,18535.049595000004,3,16,26,3
22,0.49920508744038156,-0.2337229491387308,6.333333333333333,18589.190264000008,4,16,26,3
12,0.4379968203497615,-0.23065208225086986,3.0,16521.749691999998,5,16,26,3
49,0.5075516693163752,-0.2362797538687939,1.8823529411764706,13444.699316000004,1,18,26,3
45,0.5278219395866455,-0.18746544638620377,2.4615384615384617,19280.89099699998,2,18,26,3
38,0.5103338632750397,-0.19029085111274047,3.75,23064.191241000004,3,18,26,3
25,0.5262321144674086,-0.16645347308733316,4.0,23027.06107000001,4,18,26,3
10,0.4944356120826709,-0.3366183058676639,inf,17254.389856,5,18,26,3
50,0.49920508744038156,-0.18390409728402007,3.5454545454545454,17912.041702000017,1,20,26,3
47,0.49324324324324326,-0.19483143212115644,3.272727272727273,22404.806080000006,2,20,26,3
39,0.5627980922098569,-0.21641307107318025,3.875,21484.219953,3,20,26,3
22,0.6430842607313195,-0.18807994810301054,3.4,19665.361151,4,20,26,3
13,0.5564387917329093,-0.2093822755000377,2.25,16316.518872000008,5,20,26,3
56,0.4654213036565978,-0.2844172899601058,4.6,18858.591084999996,1,2,29,3
41,0.4165341812400636,-0.2867989451853569,4.125,16437.199457999996,2,2,29,3
51,0.46860095389507156,-0.28539215016621355,3.25,17106.38938899999,1,4,29,3
44,0.4320349761526232,-0.2864711526064052,4.5,16141.238782999983,2,4,29,3
32,0.3751987281399046,-0.26701593819644026,4.333333333333333,14219.20996199999,3,4,29,3
16,0.28656597774244835,-0.13145754297929213,7.0,18566.859379999998,4,4,29,3
47,0.47615262321144675,-0.2820163363827864,3.7,15861.129325999998,1,6,29,3
46,0.46025437201907793,-0.27078275951441205,3.1818181818181817,14638.369519000005,2,6,29,3
30,0.38910969793322736,-0.2773412531372984,2.75,11741.885536000005,3,6,29,3
21,0.3195548489666137,-0.23733884784076914,6.0,14999.639603999998,4,6,29,3
3,0.2718600953895072,-0.27234357372144496,0.0,8545.45976,5,6,29,3
44,0.48767885532591415,-0.28238084463842744,3.4,16557.980074,1,8,29,3
43,0.48966613672496023,-0.23668795500483772,2.909090909090909,15980.578938000011,2,8,29,3
34,0.42090620031796505,-0.2232296527871337,4.666666666666667,17449.989628000003,3,8,29,3
14,0.33982511923688397,-0.1667293055631281,2.5,15010.719856,4,8,29,3
7,0.2758346581875994,-0.1670765347999312,1.3333333333333333,12214.610000000006,5,8,29,3
41,0.4968203497615262,-0.2864091596314743,2.727272727272727,15808.878599000003,1,10,29,3
41,0.4912559618441971,-0.175472320344484,3.5555555555555554,18123.809563000003,2,10,29,3
33,0.4813195548489666,-0.16582111477858502,2.6666666666666665,18035.210016000005,3,10,29,3
19,0.3636724960254372,-0.12977786219596854,8.5,16747.929435000005,4,10,29,3
9,0.3787758346581876,-0.13732112658623477,2.0,14973.300099999997,5,10,29,3
41,0.4984101748807631,-0.2836712105311194,3.1,17108.089346000004,1,12,29,3
40,0.5123211446740858,-0.19049671006621594,4.0,19005.139352,2,12,29,3
37,0.5294117647058824,-0.22728220941303878,3.111111111111111,17860.002894,3,12,29,3
26,0.4888712241653418,-0.200739160645151,4.2,15470.560775999997,4,12,29,3
15,0.5437201907790143,-0.24864484717422747,4.0,15170.48007,5,12,29,3
43,0.5155007949125596,-0.28621578613315335,2.909090909090909,19668.73890800001,1,14,29,3
42,0.5353736089030207,-0.21222624863742576,3.2,18217.475480999983,2,14,29,3
37,0.4968203497615262,-0.22502482582353434,2.7,16901.919882999995,3,14,29,3
27,0.5707472178060413,-0.22423680163039808,3.5,18760.648196,4,14,29,3
13,0.4527027027027027,-0.20050476777307755,5.5,16743.770366,5,14,29,3
42,0.5182829888712241,-0.2828361675405296,2.5,13609.688838999999,1,16,29,3
40,0.5345786963434023,-0.26966026903155343,2.3333333333333335,12637.169792999995,2,16,29,3
36,0.5421303656597775,-0.265088992954737,2.6,13675.059827999998,3,16,29,3
25,0.5127186009538951,-0.1871188914609479,2.5714285714285716,17714.63011900001,4,16,29,3
14,0.5739268680445151,-0.2029957473191169,2.5,17152.12568000001,5,16,29,3
43,0.5135135135135135,-0.21505881068244964,4.375,19717.650255,1,18,29,3
42,0.5238473767885533,-0.2163652018236293,4.25,21041.529980999985,2,18,29,3
38,0.5222575516693164,-0.2273294391037766,11.666666666666666,25645.953285999993,3,18,29,3
19,0.38076311605723373,-0.23803764626332144,8.5,19407.289952000006,4,18,29,3
10,0.2802066772655008,-0.2050224057646418,9.0,18448.080086000005,5,18,29,3
48,0.5087440381558028,-0.281902026282863,2.6923076923076925,17318.47975099999,1,20,29,3
46,0.5147058823529411,-0.19185882542763935,3.1818181818181817,23926.18133500001,2,20,29,3
37,0.5103338632750397,-0.19376409875599812,4.285714285714286,20317.40001200001,3,20,29,3
22,0.5282193958664547,-0.19167631745561486,6.333333333333333,15867.809678999996,4,20,29,3
11,0.393879173290938,-0.16444844729591532,10.0,15288.100151999997,5,20,29,3
53,0.4491255961844197,-0.2824663627556118,5.625,21406.44951499999,1,2,32,3
40,0.4109697933227345,-0.2838966427499615,4.0,15135.359182999988,2,2,32,3
50,0.4582670906200318,-0.2873685184826566,4.555555555555555,20170.06009599999,1,4,32,3
45,0.442368839427663,-0.28337729612888196,4.625,16324.868538999994,2,4,32,3
30,0.37400635930047693,-0.2710781691930764,3.2857142857142856,14412.850408999986,3,4,32,3
17,0.2519872813990461,-0.12975712808296821,7.5,14281.979447,4,4,32,3
46,0.46740858505564387,-0.2830931354229609,3.1818181818181817,16397.259625999995,1,6,32,3
44,0.4463434022257552,-0.2710688770562964,3.0,14526.329818999999,2,6,32,3
32,0.38076311605723373,-0.26583496795707307,7.0,16747.360538,3,6,32,3
17,0.212241653418124,-0.2582362435199253,2.4,12766.060196000002,4,6,32,3
8,0.215818759936407,-0.19379168137318661,1.0,9577.819999999998,5,6,32,3
40,0.47893481717011127,-0.2850850438752824,4.0,17140.70460400001,1,8,32,3
39,0.4642289348171701,-0.2385145903584188,2.9,17847.969250999995,2,8,32,3
32,0.4379968203497615,-0.22398807302744622,7.0,20611.599796000002,3,8,32,3
17,0.3104133545310016,-0.1683182006607962,4.666666666666667,16134.460401,4,8,32,3
8,0.24920508744038156,-0.16783621296761703,3.0,12576.359899999998,5,8,32,3
38,0.4940381558028617,-0.2859073911635341,2.8,17073.16797400001,1,10,32,3
38,0.48330683624801274,-0.16926144882515182,3.2222222222222223,18750.998432000008,2,10,32,3
34,0.47615262321144675,-0.16744610220502645,2.7777777777777777,17823.245222999994,3,10,32,3
25,0.41693163751987283,-0.1595569890659234,4.0,17007.019909000002,4,10,32,3
8,0.4507154213036566,-0.19957478773531212,1.6666666666666667,13832.320000000002,5,10,32,3
38,0.49761526232114467,-0.28423483885610373,3.75,17781.144962,1,12,32,3
38,0.4908585055643879,-0.16972116915700886,3.75,22635.014468999994,2,12,32,3
32,0.48569157392686807,-0.17658406991329453,3.0,18616.860947999987,3,12,32,3
26,0.41414944356120825,-0.1720830533522113,5.5,15954.231003999997,4,12,32,3
12,0.2746422893481717,-0.1714728620834638,3.0,12317.829941999991,5,12,32,3
37,0.5003974562798092,-0.28704782467657847,4.285714285714286,17683.358681000005,1,14,32,3
37,0.5023847376788553,-0.18279379789482417,3.625,17838.006461,2,14,32,3
33,0.5031796502384738,-0.2377211553176614,3.125,16853.829364,3,14,32,3
23,0.4594594594594595,-0.19158533556568225,3.6,18860.088946999993,4,14,32,3
16,0.5802861685214626,-0.20523414560416428,2.2,16729.240115,5,14,32,3
38,0.5,-0.28290098861659624,2.8,13822.36485,1,16,32,3
37,0.5158982511923689,-0.27125932734755087,3.111111111111111,14081.410544999999,2,16,32,3
34,0.5131160572337043,-0.2650762925715569,3.25,14918.209662000008,3,16,32,3
28,0.49324324324324326,-0.163417207448779,4.6,22171.280047000004,4,16,32,3
16,0.5310015898251192,-0.19997079767332143,4.333333333333333,18724.499258,5,16,32,3
39,0.5019872813990461,-0.26879671785596365,3.3333333333333335,16033.925943999995,1,18,32,3
38,0.5139109697933227,-0.23710859369350992,3.75,17364.469924999994,2,18,32,3
33,0.4984101748807631,-0.16628302159166858,2.6666666666666665,17838.58020199999,3,18,32,3
24,0.5445151033386327,-0.20587575608341604,7.0,19617.270608999996,4,18,32,3
14,0.4785373608903021,-0.202228474280234,2.5,14177.830356999995,5,18,32,3
40,0.492845786963434,-0.2848319460843775,3.4444444444444446,15888.571037,1,20,32,3
39,0.4912559618441971,-0.1461541334499385,3.3333333333333335,22857.076445000006,2,20,32,3
33,0.4523052464228935,-0.16485822214432952,4.5,19684.685303999988,3,20,32,3
22,0.3958664546899841,-0.20442828164551094,6.333333333333333,18640.740417999983,4,20,32,3
11,0.34936406995230523,-0.20584113479195326,10.0,14316.590474000004,5,20,32,3
49,0.43998410174880764,-0.28444880659456767,5.125,19264.609804,1,2,35,3
37,0.3942766295707472,-0.28438052457385077,3.625,14894.659198999989,2,2,35,3
46,0.44157392686804453,-0.2855156167003338,5.571428571428571,19648.900188000003,1,4,35,3
41,0.4232909379968203,-0.2815610939986498,4.857142857142857,17299.959073999988,2,4,35,3
30,0.3732114467408585,-0.270116201487713,3.2857142857142856,14760.579938999994,3,4,35,3
13,0.19952305246422894,-0.13037283377503514,5.5,13174.129470999997,4,4,35,3
45,0.455087440381558,-0.2857387830046509,4.625,19511.96907399999,1,6,35,3
43,0.44157392686804453,-0.26845628078655004,3.7777777777777777,17574.769624999986,2,6,35,3
29,0.4133545310015898,-0.2697416318411108,4.8,13662.16035300001,3,6,35,3
15,0.27503974562798095,-0.23623734484294706,6.5,13026.560440999998,4,6,35,3
4,0.2746422893481717,-0.22657115171650058,3.0,11401.34,5,6,35,3
41,0.4725755166931638,-0.2870041171322306,5.833333333333333,18962.619901000005,1,8,35,3
38,0.4523052464228935,-0.23758446105574718,3.2222222222222223,16810.599596999986,2,8,35,3
31,0.4364069952305246,-0.22613072259892592,6.75,17073.450005999995,3,8,35,3
16,0.30842607313195547,-0.12714743325157887,3.0,14519.879964000003,4,8,35,3
9,0.17686804451510335,-0.1257486950331267,3.5,12537.519847000001,5,8,35,3
38,0.48052464228934816,-0.28694773298504894,3.2222222222222223,16583.319221000005,1,10,35,3
37,0.46860095389507156,-0.17120741094389105,3.625,19550.499373,2,10,35,3
33,0.4678060413354531,-0.16170906644474806,2.6666666666666665,18105.605427000002,3,10,35,3
20,0.43680445151033387,-0.15906310461514386,2.3333333333333335,14800.990138999994,4,10,35,3
12,0.44872813990461047,-0.16690108042230445,5.0,20843.669174000002,5,10,35,3
37,0.4725755166931638,-0.2852310780851446,3.111111111111111,14872.925947999998,1,12,35,3
37,0.4813195548489666,-0.18541715842786338,3.111111111111111,18150.21913599999,2,12,35,3
32,0.49324324324324326,-0.203333164718496,3.0,18245.370948,3,12,35,3
23,0.4562798092209857,-0.16433472046853395,6.666666666666667,19137.820847000003,4,12,35,3
14,0.3767885532591415,-0.15896963985349014,13.0,19165.619740999995,5,12,35,3
34,0.4773449920508744,-0.2833089431976643,3.25,17070.094998000008,1,14,35,3
34,0.4725755166931638,-0.1854316231920346,3.857142857142857,18851.576084999993,2,14,35,3
30,0.4447535771065183,-0.2142002354032616,4.0,16569.130877999996,3,14,35,3
19,0.31717011128775835,-0.17270747165929085,2.1666666666666665,16548.160171000003,4,14,35,3
11,0.23251192368839427,-0.16996168446099102,4.5,17173.509487000003,5,14,35,3
34,0.48608903020667726,-0.2845841399322716,3.25,15479.930094999998,1,16,35,3
34,0.48926868044515104,-0.18417493441760244,3.25,21741.14058699999,2,16,35,3
31,0.4984101748807631,-0.1682537261461861,3.4285714285714284,20809.927032000003,3,16,35,3
25,0.5103338632750397,-0.16343290670817123,5.25,22382.849729999998,4,16,35,3
11,0.6387122416534181,-0.22659820710711212,4.5,14845.000146999999,5,16,35,3
33,0.4825119236883943,-0.2819655648747038,3.125,15189.241322999991,1,18,35,3
32,0.48211446740858505,-0.1697908372461405,4.333333333333333,18421.969737,2,18,35,3
31,0.48608903020667726,-0.16407618348618774,5.2,22046.40984099999,3,18,35,3
20,0.44276629570747217,-0.22738711983570825,5.666666666666667,16593.609669,4,18,35,3
13,0.4391891891891892,-0.22602887708679484,5.5,14041.439642999998,5,18,35,3
36,0.48569157392686807,-0.28343687264425,5.0,18078.871085000002,1,20,35,3
33,0.4848966613672496,-0.16361319259746668,3.7142857142857144,21509.711398,2,20,35,3
29,0.4972178060413355,-0.16826175082926442,3.142857142857143,18235.710983999994,3,20,35,3
20,0.45548489666136727,-0.20244605657870088,5.666666666666667,15656.620179,4,20,35,3
11,0.3565182829888712,-0.20435529715714293,1.75,13540.439702000007,5,20,35,3
127,0.5373608903020668,-0.28727387751658595,2.8484848484848486,21431.463152000004,1,2,5,5
83,0.47774244833068363,-0.28612399399824795,2.4583333333333335,14786.936634999987,2,2,5,5
136,0.5480922098569158,-0.28309851279779635,2.090909090909091,18446.969160000033,1,4,5,5
69,0.5385532591414944,-0.22322516906889717,2.2857142857142856,15007.530192999995,2,4,5,5
27,0.4956279809220986,-0.3351342281075983,3.5,13546.900929999998,3,4,5,5
6,0.5007949125596184,-0.24084964651425067,inf,14611.220096,4,4,5,5
124,0.8982511923688394,-0.19331762313527703,1.1016949152542372,15032.578669999994,1,6,5,5
76,0.8282988871224165,-0.20030544725432448,1.6206896551724137,14760.543367000004,2,6,5,5
23,0.8906995230524642,-0.2032143174180959,2.8333333333333335,19026.770231,3,6,5,5
3,1.019475357710652,-0.20089695050903764,inf,22876.960000000003,4,6,5,5
0,0.0,-0.3392075183075404,inf,18496.180210000002,5,6,5,5
111,0.8688394276629571,-0.20956488969020223,1.5813953488372092,20180.26207199999,1,8,5,5
97,0.884737678855326,-0.18724346740974945,1.3095238095238095,19587.41062600001,2,8,5,5
44,1.0027821939586645,-0.2061680815264715,1.4444444444444444,16818.331859000013,3,8,5,5
14,1.027027027027027,-0.19996256089643064,2.5,23095.494490000005,4,8,5,5
3,0.8755961844197139,-0.33565631577872423,2.0,22363.929999999997,5,8,5,5
97,0.9062003179650239,-0.21661174080295173,1.0208333333333333,18226.417509000017,1,10,5,5
90,0.9117647058823529,-0.17433139413588042,1.25,20029.391016999994,2,10,5,5
59,0.962241653418124,-0.2993621892671633,1.565217391304348,19525.109798999994,3,10,5,5
16,0.9435612082670907,-0.3037925685257093,3.0,15412.520228999994,4,10,5,5
7,1.0957869634340223,-0.33646751091853,inf,17799.559546000004,5,10,5,5
82,0.9137519872813991,-0.17819843836407834,1.2777777777777777,20451.035506000015,1,12,5,5
81,0.910174880763116,-0.1680961726863544,1.3142857142857143,20658.443718000006,2,12,5,5
52,0.9185214626391097,-0.15351581511725118,1.4761904761904763,25738.230711000004,3,12,5,5
28,1.0818759936406994,-0.34023685756966576,1.3333333333333333,21968.720151000005,4,12,5,5
6,1.2186009538950715,-0.33863458411458747,inf,18815.01998,5,12,5,5
73,0.9085850556438791,-0.15723481109632176,1.0857142857142856,19825.009779,1,14,5,5
71,0.9129570747217806,-0.1902778803958019,1.2903225806451613,18677.685845,2,14,5,5
56,0.9570747217806042,-0.2143833121269587,1.434782608695652,16765.660988000025,3,14,5,5
30,1.0047694753577106,-0.33497010232030017,1.5,15883.820192000001,4,14,5,5
5,1.1748807631160572,-0.357156177267636,1.5,20744.110000000004,5,14,5,5
65,0.9252782193958664,-0.20153279849993408,1.1666666666666667,16693.29454400002,1,16,5,5
64,0.9248807631160573,-0.196358105112125,1.2857142857142858,17361.699917000016,2,16,5,5
52,0.9689984101748808,-0.28258208440387694,1.3636363636363635,15698.410543999997,3,16,5,5
28,1.0747217806041336,-0.2862861380755018,1.0,14498.869684999994,4,16,5,5
6,0.9602543720190779,-0.2878208753019409,5.0,18088.039833,5,16,5,5
60,0.9193163751987281,-0.19132980105192335,1.1428571428571428,18165.771271999998,1,18,5,5
59,0.935214626391097,-0.20463387631205857,1.565217391304348,19666.981391999998,2,18,5,5
47,0.9864864864864865,-0.1979028012766969,2.357142857142857,21724.485769000006,3,18,5,5
24,1.0659777424483308,-0.2889914576429616,1.0,18503.499045,4,18,5,5
8,1.1494435612082672,-0.29006739071376286,3.0,16649.490385,5,18,5,5
59,0.9368044515103339,-0.17015342810947823,1.2692307692307692,18677.611181000004,1,20,5,5
57,0.9391891891891891,-0.1672918438233809,1.4782608695652173,20387.37612300001,2,20,5,5
46,0.9523052464228935,-0.1827338685867183,1.5555555555555556,19096.280209999997,3,20,5,5
25,0.9717806041335453,-0.15976581257726336,1.2727272727272727,22105.119112,4,20,5,5
10,1.1764705882352942,-0.30500340927544856,4.0,20642.510655000002,5,20,5,5
112,0.5472972972972973,-0.2873417010067064,2.5,14814.865591000005,1,2,8,5
86,0.5119236883942766,-0.28446513874948276,3.526315789473684,16358.60558199999,2,2,8,5
111,0.5516693163751988,-0.28590259989776606,2.0,16210.95048700001,1,4,8,5
93,0.5282193958664547,-0.31718557601201325,1.5135135135135136,11742.383656999991,2,4,8,5
45,0.43084260731319557,-0.19513436248757576,4.0,16309.819359999998,3,4,8,5
10,0.35453100158982515,-0.22426412525937514,4.0,11561.800296,4,4,8,5
109,0.5703497615262321,-0.2959086503557838,1.794871794871795,13196.697272999998,1,6,8,5
81,0.5580286168521462,-0.2694817532414483,1.7,12563.690809999978,2,6,8,5
35,0.4960254372019078,-0.175782182556864,3.375,18691.40020900001,3,6,8,5
12,0.6379173290937997,-0.18424724929090153,3.0,14722.830020000001,4,6,8,5
2,0.7786168521462639,-0.33584783570453464,inf,15173.979688,5,6,8,5
0,0.0,0.0,inf,10000.0,1,8,8,5
0,0.0,0.0,inf,10000.0,2,8,8,5
0,0.0,0.0,inf,10000.0,3,8,8,5
0,0.0,0.0,inf,10000.0,4,8,8,5
0,0.0,0.0,inf,10000.0,5,8,8,5
92,0.8835453100158982,-0.15484480608014195,1.2439024390243902,18586.254969999995,1,10,8,5
